player_id,age,gender,country,acquisition_channel,device_type,days_since_install,sessions_last_7d,avg_session_length_min,total_playtime_hours,levels_completed,current_level,tutorial_completed,num_friends_connected,push_notifications_enabled,ad_views,rewarded_ad_views,store_visits,items_viewed_in_store,wishlist_items,days_active_last_30,streak_days,rage_quit_events,level_fail_rate,social_shares,converted_to_payer
108408,35.0,Male,Philippines,paid_search,iOS,1,5,11.815717046885005,1.44,7,9,1,2.0,1,6,2,2,8,0,16,1,3,0.738,0,0
108409,26.0,Male,USA,organic,Android,1,4,14.537491726605353,0.57,24,25,1,5.0,0,11,3,3,9,0,8,14,3,0.54,5,0
108410,33.0,Female,Germany,paid_social,iOS,25,3,8.587177422926075,1.05,9,10,1,1.0,1,5,2,0,0,0,11,2,8,0.501,0,0
108411,33.0,Female,Philippines,paid_search,Android,55,10,15.501488631125266,26.35,20,20,1,2.0,0,8,3,6,16,1,23,10,1,0.624,0,0
108412,21.0,Female,Indonesia,paid_social,Android,90,8,19.2677532827297,22.22,21,22,1,7.0,1,9,4,6,13,2,11,7,6,0.615,0,0
108413,20.0,Male,Philippines,influencer,iOS,33,19,19.3945146836786,23.44,30,31,1,6.0,1,15,4,6,20,3,16,7,1,0.524,1,0
108414,32.0,Male,UK,paid_search,Android,42,3,7.188456432790434,2.87,6,6,1,0.0,0,4,2,1,3,0,14,1,6,0.341,0,0
108415,25.0,Female,Philippines,paid_social,iOS,16,6,9.552151344003608,3.58,9,9,1,0.0,0,5,2,3,5,1,16,6,4,0.753,1,0
108416,34.0,Female,India,paid_social,Android,23,12,12.16435814183406,10.82,23,24,1,3.0,1,5,2,4,5,1,17,1,0,0.62,1,0
108417,26.0,Female,India,paid_social,iOS,29,4,13.059132306801505,2.76,7,8,1,2.0,1,5,2,1,2,0,11,5,2,0.584,0,0
108418,35.0,Other,Germany,organic,iOS,8,7,18.273403422981048,3.7,20,22,1,1.0,0,11,2,3,4,2,12,5,4,0.664,1,0
108419,30.0,Female,Indonesia,organic,Android,17,7,0.8375504318400608,0.32,11,13,1,2.0,1,8,2,7,15,1,15,6,1,0.819,0,0
108420,29.0,Female,UK,referral,iOS,7,4,10.468933441311034,1.28,8,8,1,1.0,0,3,1,3,9,1,24,0,3,0.912,0,0
108421,24.0,Female,Germany,influencer,Android,21,8,10.205757066057297,3.67,25,26,0,2.0,0,4,1,2,3,0,13,10,1,0.849,0,0
108422,29.0,Female,UK,influencer,iOS,8,4,11.442855164931188,1.74,20,20,1,0.0,1,5,2,1,3,2,23,0,3,0.846,1,0
108423,37.0,Female,USA,paid_social,iOS,63,5,18.265419946022107,12.4,12,12,1,3.0,0,5,2,1,1,0,25,5,1,0.881,1,0
108424,27.0,Male,India,influencer,iOS,24,7,21.017380425700868,8.25,17,19,0,2.0,0,7,3,3,6,0,19,9,3,0.661,1,0
108425,31.0,Female,Japan,paid_search,iOS,22,6,6.3887496197669265,3.35,18,19,0,2.0,1,6,1,2,6,0,13,4,2,0.656,0,0
108426,27.0,Female,USA,paid_social,iOS,14,8,5.842058329482802,1.39,14,15,0,3.0,0,6,3,0,0,0,24,0,6,0.435,0,0
108427,28.0,Female,USA,influencer,iOS,24,9,17.361648366741246,8.84,20,20,1,2.0,0,8,3,1,3,3,18,1,1,0.29,4,0
108428,41.0,Male,UK,influencer,iOS,20,6,12.317339294865477,5.69,10,12,1,3.0,0,9,3,1,3,1,11,1,1,0.823,0,0
108429,37.0,Male,USA,paid_social,iOS,33,4,13.53999394989196,5.58,10,12,1,0.0,1,6,1,2,7,0,14,3,1,0.665,0,0
108430,28.0,Female,Brazil,referral,iOS,23,2,10.094461874567902,1.52,10,10,1,1.0,0,3,1,1,1,0,11,1,8,0.711,1,0
108431,29.0,Female,UK,referral,Android,23,4,12.041127657715808,4.25,11,13,1,0.0,1,8,4,1,2,1,5,2,5,0.848,0,0
108432,21.0,Male,Brazil,paid_search,Android,9,6,11.67176682856755,2.03,21,21,1,4.0,0,9,4,4,14,2,7,4,2,0.232,2,0
108433,26.0,Male,Japan,paid_social,iOS,15,5,9.188385238544747,1.94,10,12,0,0.0,0,2,0,0,0,0,18,1,5,0.613,0,0
108434,29.0,Female,Mexico,organic,iOS,10,9,9.238373701224656,2.29,12,12,1,4.0,1,5,2,3,12,1,16,1,3,0.679,0,0
108435,34.0,Other,Germany,influencer,Android,22,4,12.719258017844409,2.6,3,5,1,0.0,0,2,0,1,2,0,2,2,3,0.867,0,0
108436,33.0,Male,Canada,organic,Android,24,7,7.527731733339633,4.18,14,15,1,3.0,0,5,2,2,8,1,12,7,7,0.917,1,0
108437,18.0,Male,India,organic,Android,14,7,15.133847953124496,6.27,19,19,1,1.0,0,4,2,2,8,0,14,4,4,0.494,1,1
108438,35.0,Male,India,paid_social,Android,2,6,6.561610296857293,1.03,18,18,1,1.0,1,6,2,4,5,1,16,1,2,0.561,3,0
108439,26.0,Male,Indonesia,paid_social,Android,63,5,14.482195338156306,12.98,10,11,0,5.0,1,4,1,4,4,1,23,8,4,0.269,0,0
108440,19.0,Male,Germany,organic,Android,26,9,14.941832600492859,7.0,32,34,0,5.0,0,12,7,1,2,3,21,10,2,0.43,3,0
108441,38.0,Female,India,organic,Android,58,10,8.380130963181324,6.53,19,21,1,3.0,0,6,1,4,15,0,12,2,4,0.336,1,0
108442,39.0,Female,India,referral,iOS,7,10,8.985982035501339,2.32,11,13,0,,0,3,2,1,2,0,13,0,7,0.729,1,0
108443,29.0,Male,India,paid_social,Android,30,7,10.45460435765806,4.62,15,17,1,3.0,1,11,4,1,3,2,6,13,3,0.582,3,1
108444,33.0,Male,India,influencer,iOS,3,2,4.726535231167077,0.22,4,5,1,1.0,0,6,2,1,3,0,18,1,4,0.647,0,0
108445,33.0,Other,India,referral,Android,7,11,11.96500288736885,3.96,28,29,1,5.0,1,14,6,5,9,2,27,3,3,0.442,0,0
108446,38.0,Male,Japan,paid_social,iOS,20,1,0.5,0.03,7,8,0,2.0,1,3,2,2,3,0,12,0,9,0.283,0,0
108447,,Female,Philippines,paid_social,iOS,26,4,12.431554068932394,3.6,12,13,1,2.0,0,8,2,3,12,0,12,13,3,0.7,2,1
108448,16.0,Male,Germany,organic,Android,6,5,9.802155575549978,1.94,4,6,1,1.0,1,3,1,2,8,0,10,2,3,0.653,0,0
108449,43.0,Female,Brazil,influencer,Android,50,10,12.962329576296945,13.77,5,7,0,1.0,1,1,1,0,0,1,21,3,1,0.597,1,1
108450,36.0,Female,USA,paid_search,iOS,14,4,7.939865136569883,1.65,4,5,1,3.0,1,8,3,0,0,0,11,2,2,0.563,1,0
108451,23.0,Male,Brazil,referral,iOS,22,3,11.490932437420504,1.9,14,16,1,0.0,0,8,4,1,4,4,16,6,3,0.549,2,0
108452,19.0,Female,Indonesia,influencer,Android,2,4,12.178687961080172,0.83,2,2,1,0.0,1,3,1,1,3,2,19,0,6,0.521,0,0
108453,31.0,Female,Philippines,organic,iOS,31,8,13.094551458925253,9.51,27,28,0,6.0,0,9,5,4,14,0,14,1,7,0.268,3,0
108454,25.0,Male,India,influencer,Android,2,10,24.954880415727104,2.78,16,16,1,6.0,1,13,6,4,14,2,23,5,3,0.349,2,0
108455,30.0,Female,Japan,referral,Android,15,4,15.937146937082263,2.4,22,24,1,1.0,1,8,4,2,5,2,12,14,7,0.365,0,1
108456,33.0,Male,Mexico,paid_social,Android,1,4,6.7291914892268885,0.33,6,6,1,1.0,1,8,3,2,5,1,19,3,3,0.518,0,1
108457,22.0,Male,USA,influencer,iOS,24,14,10.570499844559698,12.06,11,13,1,1.0,0,2,1,0,0,0,16,2,2,0.57,1,0
108458,18.0,Other,Japan,paid_social,Android,39,3,7.396484868271565,1.3,15,17,1,1.0,0,6,1,1,4,0,28,1,6,0.655,1,0
108459,30.0,Male,India,paid_social,iOS,45,20,13.46098824623539,41.65,41,41,1,3.0,1,16,6,3,12,3,25,10,2,0.376,2,1
108460,23.0,Male,Japan,organic,Android,26,18,16.310958815758834,29.45,35,36,1,9.0,1,11,4,6,12,1,27,0,0,0.745,2,1
108461,28.0,Male,Indonesia,paid_search,Android,24,5,0.5,0.2,16,16,1,0.0,1,12,4,3,5,0,20,0,4,0.772,2,0
108462,16.0,Other,Brazil,referral,Android,6,8,9.080930338396103,2.1,24,25,1,1.0,0,4,2,3,7,0,11,8,3,0.501,0,0
108463,25.0,Male,Brazil,organic,iOS,19,2,5.508356297580302,0.87,6,8,1,2.0,1,5,3,2,6,0,16,3,4,0.787,0,0
108464,33.0,Male,Germany,paid_social,Android,3,8,12.356488271295046,1.52,13,14,1,2.0,1,13,5,2,6,0,18,2,1,0.351,1,1
108465,32.0,Female,Mexico,organic,iOS,19,3,5.755531827053385,1.27,16,16,1,4.0,1,6,3,2,4,1,18,5,4,0.407,2,0
108466,21.0,Female,Philippines,paid_social,Android,31,8,10.643398481838469,5.55,25,25,1,2.0,0,10,5,1,3,2,9,17,1,0.719,2,1
108467,18.0,Female,Brazil,paid_search,iOS,9,3,7.461565122270453,0.83,14,16,1,2.0,1,6,1,1,3,2,15,0,4,0.809,1,0
108468,27.0,Other,Mexico,referral,Android,48,12,11.355400607524535,16.43,22,24,0,6.0,1,6,2,2,6,0,11,4,5,0.707,2,0
108469,31.0,Male,Brazil,organic,Android,30,5,6.731133707126123,2.89,11,11,1,3.0,1,5,2,1,2,1,18,7,2,0.741,1,0
108470,30.0,Female,Brazil,organic,Android,18,7,11.101740514792938,3.87,14,15,1,4.0,1,7,1,3,9,2,20,1,5,0.666,1,0
108471,23.0,Female,India,organic,Android,34,3,10.520508080287923,3.74,16,16,1,2.0,0,10,2,2,7,1,16,10,2,0.264,1,0
108472,29.0,Male,Philippines,influencer,iOS,4,13,23.799487053203954,4.49,30,31,1,2.0,0,16,6,4,13,4,7,7,0,0.655,3,0
108473,39.0,Female,Indonesia,paid_social,Android,18,4,14.828774670304544,2.25,28,29,1,3.0,0,10,4,2,4,1,22,4,3,0.351,2,1
108474,29.0,Female,Brazil,organic,iOS,8,11,18.12314515613492,5.44,14,15,1,2.0,1,7,2,3,9,1,15,5,2,0.491,0,0
108475,14.0,Male,Indonesia,organic,Android,26,13,16.37849775610351,11.09,21,23,0,5.0,0,11,5,2,5,2,23,7,4,0.445,4,0
108476,29.0,Male,Mexico,organic,iOS,20,1,4.799456459491793,0.25,9,11,1,1.0,1,4,2,0,0,1,9,2,3,0.557,3,0
108477,43.0,Male,USA,paid_search,Android,5,3,9.358754858957608,0.89,9,10,1,1.0,1,5,3,1,3,1,21,9,4,0.594,0,0
108478,17.0,Female,India,paid_social,iOS,4,7,11.643948198685974,2.37,18,19,1,1.0,0,9,4,4,13,1,14,3,4,0.432,1,0
108479,27.0,Male,India,paid_search,iOS,32,12,10.88824048552614,8.41,25,25,1,1.0,0,7,2,1,4,2,16,1,0,0.208,0,0
108480,25.0,Female,USA,organic,iOS,90,8,9.692880630749496,20.93,20,22,1,3.0,1,6,3,4,6,4,16,7,2,0.669,1,0
108481,28.0,Male,India,paid_social,Android,33,9,,11.91,21,22,1,3.0,0,13,5,2,7,0,20,1,2,0.237,0,1
108482,29.0,Other,Philippines,paid_search,Android,47,8,15.505682147514747,8.64,14,14,1,2.0,0,5,2,1,3,0,18,14,2,0.621,0,0
108483,36.0,Female,India,organic,iOS,12,3,6.486309473926216,0.89,8,9,1,0.0,0,1,0,1,3,2,19,0,3,0.677,0,0
108484,28.0,Male,Philippines,organic,iOS,1,0,5.0526260248139465,0.0,8,9,1,1.0,0,3,2,3,9,0,10,4,5,0.821,0,1
108485,37.0,Male,Canada,organic,Android,29,3,13.42265209647036,2.76,8,10,1,0.0,0,5,1,1,2,1,20,6,4,0.759,0,0
108486,26.0,Female,India,paid_search,Android,66,1,6.944110941574905,0.95,10,11,1,0.0,1,3,1,1,2,0,7,3,7,0.768,0,0
108487,24.0,Male,Brazil,paid_social,Android,3,2,6.079177581296178,0.17,6,6,1,,1,0,0,1,2,0,20,7,8,0.493,0,0
108488,22.0,Male,USA,paid_social,Android,3,5,6.55919263838825,0.59,16,17,1,8.0,0,12,4,6,17,1,14,7,2,0.383,0,0
108489,13.0,Female,UK,paid_social,Android,1,10,16.245798037953918,3.92,33,34,1,6.0,1,12,7,7,16,1,11,19,0,0.272,1,1
108490,29.0,Female,Brazil,organic,Android,32,3,,1.26,13,13,1,1.0,1,2,1,2,7,1,18,1,2,0.802,0,0
108491,43.0,Female,Indonesia,referral,Android,86,7,7.25805825418985,8.18,15,15,1,1.0,1,4,2,2,2,1,7,6,3,0.738,1,0
108492,31.0,Female,Philippines,referral,Android,16,10,10.666804576076942,7.21,16,18,1,5.0,0,9,3,1,2,3,12,0,1,0.651,0,0
108493,32.0,Female,Philippines,organic,Android,35,4,5.478529441731701,1.22,6,7,1,1.0,0,1,0,0,0,1,13,0,2,0.601,0,0
108494,24.0,Female,Germany,referral,Android,23,3,2.5513781959443884,0.29,4,6,1,0.0,1,2,1,1,4,1,15,2,7,0.789,1,0
108495,25.0,Male,Mexico,paid_social,iOS,32,9,15.631455046600472,15.0,12,12,1,2.0,1,8,2,3,5,1,7,6,4,0.345,0,0
108496,35.0,Female,Japan,paid_social,iOS,19,7,13.728974369756543,6.46,13,14,1,1.0,0,6,2,1,4,0,15,3,5,0.566,2,0
108497,43.0,Female,Indonesia,paid_social,Android,17,6,7.469965030849956,1.6,13,14,0,2.0,0,5,1,1,2,0,21,0,4,0.889,2,0
108498,39.0,Female,USA,referral,iOS,11,12,4.55459615645732,1.73,33,35,0,0.0,1,8,2,4,4,0,27,2,0,0.31,1,0
108499,,Other,Philippines,organic,iOS,6,2,2.6147036554114083,0.1,4,4,1,0.0,1,1,0,0,0,0,11,2,11,0.866,0,0
108500,27.0,Male,Mexico,organic,iOS,31,2,8.509098514746395,1.57,5,6,1,0.0,1,5,2,1,4,1,16,0,2,0.787,0,0
108501,29.0,Female,Germany,influencer,Android,2,13,11.860267099071795,3.17,19,20,1,4.0,1,9,5,2,3,1,24,16,3,0.376,1,0
108502,21.0,Male,UK,influencer,iOS,74,5,15.492436460576558,17.95,4,4,1,1.0,1,3,2,3,9,1,4,2,2,0.664,0,0
108503,15.0,Male,India,referral,Android,4,7,,0.99,3,3,1,,0,6,3,1,2,1,4,8,7,0.831,0,0
108504,18.0,Male,Germany,organic,iOS,30,11,7.30078202413022,7.03,16,17,1,1.0,1,11,3,2,4,0,19,7,4,0.404,1,0
108505,27.0,Other,Philippines,paid_social,Android,6,5,9.428065741267533,1.83,11,12,1,0.0,1,5,1,1,4,0,17,2,3,0.494,0,0
108506,25.0,Male,Mexico,paid_social,Android,7,4,14.011302005264145,1.94,6,8,1,0.0,1,2,0,1,2,0,17,0,3,0.756,2,0
108507,15.0,Female,USA,organic,iOS,49,3,2.097926772446306,1.04,4,6,1,0.0,1,2,1,1,1,0,4,1,9,0.817,0,0
108508,27.0,Female,USA,organic,Android,25,9,12.216152003008238,5.81,14,16,1,3.0,0,6,3,5,8,2,16,4,5,0.602,1,0
108509,24.0,Female,India,referral,iOS,90,8,11.658023705624753,21.25,10,12,0,1.0,0,3,1,0,0,0,17,2,4,0.823,0,0
108510,18.0,Female,India,organic,Android,5,5,,2.11,27,28,1,1.0,1,4,1,6,11,1,10,3,2,0.784,0,0
108511,24.0,Male,Philippines,organic,Android,36,9,8.332712699198387,5.04,7,9,1,1.0,1,5,3,2,4,1,2,5,5,0.839,1,0
108512,24.0,Male,USA,organic,Android,10,7,13.862063586295191,3.54,26,26,1,2.0,0,5,1,2,7,3,15,19,1,0.863,0,1
108513,22.0,Female,Philippines,paid_social,iOS,5,11,,4.12,17,17,1,3.0,1,7,3,2,2,2,24,3,0,0.565,0,0
108514,34.0,Male,Germany,referral,Android,1,2,11.684520149513954,0.4,3,3,1,2.0,0,3,1,0,0,1,13,8,6,0.613,0,0
108515,13.0,Male,UK,organic,iOS,11,11,19.920541289057393,11.11,10,12,1,1.0,0,6,4,3,11,0,25,1,1,0.635,1,0
108516,13.0,Male,Germany,referral,iOS,1,2,12.20010464009603,0.34,11,12,1,1.0,1,3,1,0,0,0,21,0,3,0.539,1,0
108517,27.0,Male,Philippines,organic,Android,12,5,12.765790854815606,1.82,25,26,1,2.0,0,10,4,2,6,3,16,1,2,0.465,0,0
108518,,Other,Brazil,paid_social,Android,10,6,6.921260704788994,1.22,17,17,1,0.0,1,7,4,3,9,0,7,1,1,0.595,2,1
108519,30.0,Female,India,organic,Android,57,12,11.313948834900064,21.37,10,11,1,2.0,1,2,1,2,4,1,11,0,3,0.322,2,0
108520,23.0,Female,Indonesia,paid_social,iOS,41,16,19.497838290990476,33.53,30,30,1,5.0,1,9,3,4,5,1,17,5,2,0.33,4,0
108521,20.0,Male,Brazil,influencer,iOS,21,7,14.058745433231906,7.31,15,17,0,3.0,0,7,2,4,9,2,18,4,2,0.714,0,1
108522,27.0,Other,India,paid_search,iOS,52,5,6.013821728331829,4.43,8,8,1,1.0,1,5,1,2,6,1,10,1,4,0.776,0,0
108523,23.0,Female,Japan,organic,Android,16,8,3.423233672678469,1.26,10,10,1,4.0,0,5,2,1,1,1,19,4,5,0.266,0,0
108524,39.0,Female,UK,influencer,Android,2,6,14.725057349726368,2.46,11,12,0,4.0,1,6,2,2,7,0,23,3,3,0.591,1,0
108525,24.0,Male,USA,paid_search,Android,18,6,14.487374208706042,4.75,10,10,1,5.0,0,9,5,1,2,0,21,2,1,0.403,1,0
108526,27.0,Male,UK,paid_social,iOS,33,8,10.369233032145289,9.91,9,10,1,1.0,0,5,2,0,0,3,21,1,2,0.625,0,0
108527,47.0,Female,India,influencer,Android,4,6,,2.01,13,14,1,1.0,0,3,1,1,3,1,7,2,5,0.707,3,0
108528,25.0,Female,Brazil,referral,iOS,1,12,12.673329527536433,3.27,23,24,0,2.0,1,16,6,1,3,1,20,7,4,0.725,0,0
108529,31.0,Male,USA,paid_search,Android,6,5,10.600629486867415,1.16,14,14,1,4.0,0,6,2,1,2,1,15,1,4,0.609,0,0
108530,32.0,Male,USA,organic,Android,45,4,7.798976607545529,4.08,13,15,1,3.0,1,8,3,0,0,0,5,0,1,0.613,0,0
108531,33.0,Female,India,organic,iOS,55,8,7.424761394416831,9.93,19,20,1,0.0,0,6,2,3,7,0,18,3,4,0.419,0,0
108532,29.0,Other,Germany,referral,Android,1,6,4.737510690097231,0.51,3,4,1,0.0,0,1,0,0,0,0,20,2,5,0.508,0,0
108533,29.0,Female,India,paid_search,iOS,2,7,18.858751589575956,2.4,29,30,1,,1,8,2,6,22,2,22,0,3,0.486,0,1
108534,28.0,Female,USA,referral,Android,21,11,13.476812356079527,10.29,20,20,1,4.0,1,7,1,4,9,0,16,18,3,0.761,0,0
108535,22.0,Female,India,referral,Android,30,5,4.370152157499659,2.17,16,16,1,2.0,1,4,2,1,2,0,19,7,2,0.844,0,0
108536,30.0,Female,India,influencer,iOS,12,9,4.38452258884479,2.22,9,9,1,1.0,1,7,4,5,9,1,22,3,6,0.757,0,0
108537,43.0,Male,Indonesia,paid_social,Android,11,15,12.72452762884904,9.0,23,25,1,5.0,1,14,8,2,5,1,23,7,2,0.073,0,1
108538,37.0,Male,India,paid_social,Android,25,10,20.389026059436308,17.67,21,22,1,6.0,0,12,3,6,21,1,12,1,2,0.682,1,0
108539,29.0,Female,Germany,organic,iOS,18,2,,0.83,9,11,1,2.0,1,3,1,0,0,2,11,2,2,0.567,0,0
108540,34.0,Female,Brazil,organic,iOS,19,15,14.82343933667227,9.36,15,16,0,1.0,1,5,3,6,14,3,14,0,5,0.325,0,0
108541,20.0,Male,India,paid_social,iOS,1,12,10.294889496056921,2.51,17,18,1,0.0,1,3,1,5,7,2,7,1,3,0.441,0,0
108542,25.0,Male,UK,paid_social,iOS,14,5,4.239075159040197,1.27,9,9,1,1.0,0,4,1,3,3,2,21,0,5,0.283,1,0
108543,35.0,Female,Indonesia,organic,Android,2,11,5.000322081427768,0.72,21,22,1,3.0,1,7,2,3,9,3,24,5,1,0.902,0,1
108544,39.0,Female,UK,paid_search,iOS,10,13,15.268465126100999,4.15,20,20,1,3.0,1,3,1,2,7,0,12,3,5,0.746,0,0
108545,21.0,Male,Brazil,paid_social,Android,9,5,11.323241260600277,2.45,13,15,0,1.0,0,5,2,0,0,0,14,8,6,0.781,0,1
108546,23.0,Female,India,paid_social,Android,12,3,21.799977324249195,3.0,16,16,1,3.0,1,12,6,0,0,3,11,10,1,0.347,1,0
108547,44.0,Male,Indonesia,paid_social,Android,2,12,16.5351939110101,4.88,24,26,1,5.0,1,12,3,4,11,0,21,3,4,0.685,2,1
108548,28.0,Male,Canada,organic,Android,31,16,22.325808983122435,21.91,28,29,1,5.0,1,14,6,4,10,2,26,13,4,0.346,0,1
108549,42.0,Male,Brazil,paid_search,Android,4,15,11.514876142273177,2.74,23,25,1,2.0,1,5,2,5,10,2,20,2,1,0.557,0,1
108550,29.0,Male,Indonesia,paid_social,iOS,60,4,0.5,0.27,3,3,1,2.0,1,2,0,0,0,0,9,0,4,0.666,0,0
108551,29.0,Male,Brazil,paid_social,iOS,25,5,3.2911236891027063,1.56,9,11,1,2.0,0,3,2,0,0,0,28,6,2,0.693,0,0
108552,25.0,Female,Japan,paid_social,Android,36,4,15.388847597045434,4.5,8,9,1,0.0,0,5,2,1,1,0,2,4,4,0.623,0,0
108553,,Female,India,organic,Android,7,11,15.251877297809234,6.3,22,23,1,2.0,1,12,4,4,13,3,21,0,1,0.541,2,0
108554,38.0,Female,Brazil,referral,Android,22,4,2.5136220415141883,0.49,9,11,1,0.0,0,5,3,1,2,1,12,3,1,0.732,0,1
108555,19.0,Female,Brazil,influencer,Android,38,9,14.856502637829886,14.6,14,14,1,1.0,1,8,2,1,3,1,10,0,2,0.585,0,0
108556,24.0,Female,UK,organic,iOS,10,4,6.392783520311755,1.3,9,10,1,2.0,0,4,1,0,0,1,4,7,7,0.519,0,0
108557,34.0,Male,UK,organic,iOS,35,12,10.811401078692704,15.79,28,29,0,1.0,1,6,2,3,11,1,17,0,4,0.439,0,0
108558,26.0,Male,UK,referral,Android,29,5,11.63432050117634,5.23,11,12,0,0.0,0,4,2,3,12,0,19,1,6,0.892,0,0
108559,23.0,Male,UK,paid_search,iOS,49,9,4.927714188297677,4.72,16,16,1,2.0,1,10,2,4,15,1,18,0,1,0.694,0,1
108560,35.0,Female,Brazil,organic,Android,5,5,10.551441051997655,1.06,3,3,1,0.0,1,3,2,0,0,0,8,0,3,0.595,0,0
108561,36.0,Male,USA,paid_search,iOS,3,9,10.231190959902264,1.37,8,8,1,0.0,1,3,1,0,0,0,14,3,3,0.381,0,0
108562,23.0,Female,Mexico,influencer,Android,46,10,13.561016315825384,10.67,11,13,1,3.0,1,8,4,0,0,2,6,4,7,0.703,1,0
108563,29.0,Female,India,organic,iOS,8,9,13.50028228605685,4.24,6,7,1,1.0,1,3,1,2,4,3,19,1,2,0.682,0,0
108564,17.0,Female,USA,paid_search,Android,12,10,,2.13,13,14,1,3.0,1,5,2,5,19,0,8,1,7,0.377,1,0
108565,20.0,Male,USA,referral,Android,29,21,18.505408239728556,21.21,20,21,0,4.0,1,10,3,5,7,3,15,10,4,0.196,2,0
108566,28.0,Male,Brazil,organic,Android,3,8,13.709388652355713,3.3,12,12,1,2.0,1,2,0,3,9,2,18,3,3,0.718,0,0
108567,27.0,Male,Brazil,influencer,Android,17,18,15.877329257752304,14.78,37,38,1,6.0,1,13,4,4,7,3,12,1,1,0.254,1,0
108568,19.0,Female,Indonesia,influencer,Android,8,7,14.902911510181182,4.25,7,9,0,1.0,0,5,3,3,6,1,13,11,6,0.557,3,0
108569,21.0,Female,Indonesia,paid_search,iOS,4,4,9.538934679306532,0.8,11,13,0,6.0,1,3,1,1,2,2,12,3,5,0.838,0,0
108570,18.0,Female,USA,paid_social,Android,71,12,4.377575131213051,12.4,24,24,0,2.0,1,8,3,0,0,3,11,2,1,0.725,1,0
108571,31.0,Female,India,paid_search,Android,2,8,20.551127467361,4.04,16,16,1,3.0,1,5,2,0,0,2,8,3,1,0.708,0,0
108572,13.0,Male,Mexico,paid_search,iOS,15,2,11.818926259511748,1.49,11,12,1,1.0,0,5,3,3,3,0,12,1,3,0.418,0,0
108573,19.0,Male,Philippines,organic,Android,30,13,16.193961972124217,13.11,15,17,1,2.0,0,8,3,2,5,1,15,3,2,0.667,3,0
108574,13.0,Male,Mexico,organic,Android,6,7,11.40948943161068,2.48,19,21,1,2.0,0,11,2,5,20,2,21,3,7,0.302,1,0
108575,30.0,Male,USA,organic,Android,13,5,12.368373613557068,3.38,15,16,1,1.0,0,5,3,4,12,3,12,1,3,0.394,0,0
108576,13.0,Male,Japan,paid_social,Android,36,4,7.402627641930514,2.39,17,18,1,0.0,1,5,2,1,1,1,8,6,3,0.722,1,0
108577,27.0,Male,Mexico,paid_search,Android,48,7,7.363554496694466,8.21,11,13,1,4.0,1,5,2,2,7,0,19,2,5,0.408,2,0
108578,40.0,Female,Brazil,referral,iOS,21,7,10.201718040162264,5.07,16,16,1,0.0,1,5,1,3,8,0,21,0,6,0.726,1,0
108579,40.0,Male,Indonesia,paid_social,iOS,24,2,,0.98,12,14,1,2.0,0,3,1,1,1,1,25,0,4,0.477,1,0
108580,13.0,Male,India,paid_search,Android,38,6,10.150684396934224,6.19,14,14,1,3.0,1,2,1,3,10,1,16,6,4,0.717,3,1
108581,29.0,Male,Indonesia,paid_social,Android,25,14,6.685446849622915,4.6,10,12,1,2.0,1,7,3,3,10,0,25,1,3,0.726,1,0
108582,19.0,Male,Philippines,paid_social,iOS,2,5,9.796441230175425,1.05,16,18,1,0.0,1,6,3,6,16,3,24,6,5,0.781,0,0
108583,17.0,Male,Brazil,paid_search,iOS,2,6,9.21647249493086,1.04,11,11,1,3.0,0,6,2,1,2,4,8,6,1,0.716,2,0
108584,26.0,Male,USA,organic,Android,11,6,,2.28,11,12,1,,0,8,4,1,1,2,17,2,5,0.716,0,0
108585,,Male,Brazil,organic,Android,25,6,8.894719090377384,3.03,10,11,1,4.0,0,4,2,2,6,2,21,9,3,0.865,2,0
108586,32.0,Other,UK,organic,iOS,2,14,18.642544773618155,2.81,26,27,1,2.0,1,9,4,3,4,1,23,2,4,0.687,1,0
108587,21.0,Male,UK,influencer,iOS,5,3,11.175237477747306,1.03,6,8,1,0.0,1,1,0,1,4,0,10,0,2,0.764,0,1
108588,33.0,Male,Brazil,influencer,Android,18,13,7.1603447144105825,6.22,22,22,1,2.0,0,13,5,6,16,1,16,3,3,0.595,0,0
108589,13.0,Male,Canada,paid_search,Android,14,6,12.880806027500006,3.02,17,17,1,0.0,1,5,3,2,6,1,9,1,6,0.793,0,0
108590,21.0,Male,USA,paid_social,Android,28,7,18.40217607395043,7.68,17,18,0,4.0,0,7,3,6,8,1,21,12,6,0.185,0,0
108591,20.0,Female,USA,paid_search,iOS,19,5,13.006220226752227,2.39,11,13,1,3.0,1,2,1,3,6,2,10,1,5,0.618,0,0
108592,28.0,Male,India,paid_social,iOS,10,5,12.691849269155982,2.81,17,17,0,5.0,0,3,1,1,3,0,11,1,2,0.075,1,0
108593,25.0,Female,Philippines,organic,Android,32,1,4.741427267625613,0.53,3,4,1,1.0,0,1,0,1,4,0,18,3,6,0.812,0,0
108594,26.0,Female,Philippines,organic,Android,22,6,12.730748352986323,5.35,16,17,1,3.0,0,8,4,2,7,0,12,1,3,0.671,1,0
108595,26.0,Female,Philippines,organic,iOS,8,9,5.124547483619278,1.38,16,17,1,1.0,1,6,3,2,6,1,23,0,2,0.624,2,0
108596,27.0,Male,Mexico,influencer,iOS,24,4,12.112475885503358,3.3,27,28,1,3.0,1,12,4,5,18,1,20,15,6,0.446,1,0
